상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,표준산업분류명,시도명,시군구명,행정동명,법정동명,행정동코드,법정동코드,지번주소,도로명주소,신우편번호,경도,위도
183편의점,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,아라동,영평동,5011063000,5011013600,제주특별자치도 제주시 영평동 2111,제주특별자치도 제주시 제주대학로 183,63308,126.568354,33.46316505
CU,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,서귀포시,서홍동,서홍동,5013058000,5013010600,제주특별자치도 서귀포시 서홍동 290-19,제주특별자치도 서귀포시 중앙로195번길 12,63584,126.5577354,33.26203996
GS25제주하귀로점,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,애월읍,애월읍,5011025300,5011025341,제주특별자치도 제주시 애월읍 하귀2리 1884-3,제주특별자치도 제주시 애월읍 하귀로23길 1,63051,126.4028631,33.48016609
성지편의점,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,일도2동,일도이동,5011052000,5011010200,제주특별자치도 제주시 일도이동 357-12,제주특별자치도 제주시 동광로 131,63253,126.5405285,33.50792844
비지에프리테일봄그리고가을리조트점,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,서귀포시,성산읍,성산읍,5013025900,5013025923,제주특별자치도 서귀포시 성산읍 시흥리 산208,제주특별자치도 서귀포시 성산읍 해맞이해안로 2660,63638,126.9110776,33.47413297
연산홍훼미리마트,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,이도2동,이도이동,5011054000,5011010400,제주특별자치도 제주시 이도이동 1069,제주특별자치도 제주시 승천로 8,63224,126.5383569,33.49690363
CU,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,서귀포시,안덕면,안덕면,5013031000,5013031025,제주특별자치도 서귀포시 안덕면 사계리 117,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-9,63528,126.3115767,33.2337689
세븐일레븐,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,삼도2동,삼도이동,5011056000,5011010600,제주특별자치도 제주시 삼도이동 140,제주특별자치도 제주시 관덕로6길 20,63168,126.521928,33.51128714
CU,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,삼양동,도련일동,5011061000,5011013000,제주특별자치도 제주시 도련일동 1703-1,제주특별자치도 제주시 도련안길 9-10,63325,126.5875356,33.50942
CU,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,이도1동,이도일동,5011053000,5011010300,제주특별자치도 제주시 이도일동 1527-9,제주특별자치도 제주시 중앙로19길 15,63193,126.5253655,33.50913729
CU,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,연동,연동,5011065000,5011013700,제주특별자치도 제주시 연동 2318-15,제주특별자치도 제주시 성신로 20,63127,126.4854731,33.49162538
CU,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,구좌읍,구좌읍,5011025600,5011025632,제주특별자치도 제주시 구좌읍 종달리 1866,제주특별자치도 제주시 구좌읍 일주동로 3719,63364,126.8939813,33.49280757
탑동24시편의점,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,건입동,건입동,5011059000,5011010700,제주특별자치도 제주시 건입동 1442,제주특별자치도 제주시 임항로 17,63276,126.5267972,33.51673654
GS25,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,일도2동,일도이동,5011052000,5011010200,제주특별자치도 제주시 일도이동 89,제주특별자치도 제주시 태성로 20,63261,126.5484548,33.5011696
GS25,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,애월읍,애월읍,5011025300,5011025321,제주특별자치도 제주시 애월읍 광령리 53-3,제주특별자치도 제주시 애월읍 광성로 348,63062,126.4444377,33.46071629
GS25,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,한림읍,한림읍,5011025000,5011025024,제주특별자치도 제주시 한림읍 한림리 1314-84,제주특별자치도 제주시 한림읍 한림북동길 26,63031,126.2639971,33.41737282
세븐일레븐,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,화북동,화북일동,5011060000,5011011100,제주특별자치도 제주시 화북일동 1984-11,제주특별자치도 제주시 일주동로 181,63292,126.5648728,33.51901376
세븐일레븐,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,서귀포시,대정읍,대정읍,5013025000,5013025021,제주특별자치도 서귀포시 대정읍 상모리 4133-7,제주특별자치도 서귀포시 대정읍 비행장로 35,63513,126.2570578,33.2196647
CU,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,노형동,노형동,5011066000,5011012200,제주특별자치도 제주시 노형동 2526-1,제주특별자치도 제주시 수덕9길 65,63103,126.4719734,33.48403073
GS25노형신비,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,노형동,노형동,5011066000,5011012200,제주특별자치도 제주시 노형동 762-8,제주특별자치도 제주시 한라대학로 99,63089,126.480755,33.47651144
서귀포올레편의점,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,서귀포시,대륜동,호근동,5013059000,5013010400,제주특별자치도 서귀포시 호근동 1140-2,제주특별자치도 서귀포시 중산간동로 8298,63575,126.5303109,33.26164668
CU,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,연동,연동,5011065000,5011013700,제주특별자치도 제주시 연동 268-1,제주특별자치도 제주시 신광로 94,63137,126.489689,33.48368894
세븐일레븐,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,조천읍,조천읍,5011025900,5011025928,제주특별자치도 제주시 조천읍 와산리 873-5,제주특별자치도 제주시 조천읍 함와로 562,63342,126.6800721,33.49386923
CU,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,서귀포시,정방동,서귀동,5013052000,5013010100,제주특별자치도 서귀포시 서귀동 417-2,제주특별자치도 서귀포시 명동로 19-1,63595,126.5641339,33.24747184
세븐일레븐,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,일도2동,일도이동,5011052000,5011010200,제주특별자치도 제주시 일도이동 323-24,제주특별자치도 제주시 동광로21길 6,63251,126.5424537,33.50992556
CU,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,서귀포시,성산읍,성산읍,5013025900,5013025928,제주특별자치도 서귀포시 성산읍 삼달리 1010,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,63635,126.8399121,33.38499259
GS25,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,노형동,노형동,5011066000,5011012200,제주특별자치도 제주시 노형동 741-3,제주특별자치도 제주시 진군1길 4,63087,126.4815383,33.47909952
GS25,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,연동,연동,5011065000,5011013700,제주특별자치도 제주시 연동 299-4,제주특별자치도 제주시 신대로20길 7,63136,126.495383,33.48355085
GS25,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,연동,연동,5011065000,5011013700,제주특별자치도 제주시 연동 304-11,제주특별자치도 제주시 신대로 144,63133,126.4961311,33.4844615
GS25,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,연동,연동,5011065000,5011013700,제주특별자치도 제주시 연동 1503-4,제주특별자치도 제주시 국기로3길 11,63139,126.4913356,33.47931835
GS25,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,연동,연동,5011065000,5011013700,제주특별자치도 제주시 연동 284-11,제주특별자치도 제주시 연동10길 5,63133,126.4920844,33.48515161
세븐일레븐,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,연동,연동,5011065000,5011013700,제주특별자치도 제주시 연동 292-10,제주특별자치도 제주시 삼무로 74,63124,126.4945258,33.48956292
세븐일레븐,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,삼도1동,삼도일동,5011055000,5011010500,제주특별자치도 제주시 삼도일동 554-7,제주특별자치도 제주시 홍랑길 7,63182,126.5229712,33.50056186
GS25,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,삼양동,도련일동,5011061000,5011013000,제주특별자치도 제주시 도련일동 1687-3,제주특별자치도 제주시 도련길 22,63325,126.5877235,33.50911561
동백김밥편의점,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,조천읍,조천읍,5011025900,5011025923,제주특별자치도 제주시 조천읍 조천리 3357-2,제주특별자치도 제주시 조천읍 조와로2길 90,63335,126.6324582,33.52723454
세븐일레븐,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,서귀포시,안덕면,안덕면,5013031000,5013031024,제주특별자치도 서귀포시 안덕면 상창리 622-7,제주특별자치도 서귀포시 안덕면 한창로 128,63526,126.3636074,33.27409775
세븐일레븐,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,일도2동,일도이동,5011052000,5011010200,제주특별자치도 제주시 일도이동 321-26,제주특별자치도 제주시 고마로 37-1,63252,126.539125,33.51075185
세븐일레븐,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,서귀포시,대천동,강정동,5013060000,5013011600,제주특별자치도 서귀포시 강정동 2628-1,제주특별자치도 서귀포시 이어도로 685-1,63564,126.489113,33.23472693
인화동편의점,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,일도2동,일도이동,5011052000,5011010200,제주특별자치도 제주시 일도이동 371,제주특별자치도 제주시 천수동로 2,63256,126.5437874,33.50869707
GS25,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,연동,연동,5011065000,5011013700,제주특별자치도 제주시 연동 260-10,제주특별자치도 제주시 삼무로1길 3,63125,126.4896032,33.49110781
세븐일레븐제주대기고점,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,봉개동,봉개동,5011062000,5011011600,제주특별자치도 제주시 봉개동 1812-14,제주특별자치도 제주시 삼봉로 352-2,63328,126.5930932,33.49187533
세븐일세븐서귀포수산리점,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,서귀포시,성산읍,성산읍,5013025900,5013025925,제주특별자치도 서귀포시 성산읍 수산리 576-1,제주특별자치도 서귀포시 성산읍 수시로 13,63630,126.8866841,33.44663298
GS25,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,서귀포시,동홍동,동홍동,5013057000,5013010500,제주특별자치도 서귀포시 동홍동 135-4,제주특별자치도 서귀포시 일주동로 8541,63589,126.5757048,33.25452028
GS25,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,노형동,노형동,5011066000,5011012200,제주특별자치도 제주시 노형동 2576-6,제주특별자치도 제주시 달마루길 20-1,63100,126.473999,33.48999701
세븐일레븐,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,제주시,이도1동,이도일동,5011053000,5011010300,제주특별자치도 제주시 이도일동 1244-4,제주특별자치도 제주시 동광로 51,63196,126.5340652,33.50317296
GS25,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,서귀포시,성산읍,성산읍,5013025900,5013025922,제주특별자치도 서귀포시 성산읍 오조리 132-3,제주특별자치도 서귀포시 성산읍 오조로 49,63639,126.9155986,33.45839406
CU,소매,종합소매점,편의점,체인화 편의점,제주특별자치도,서귀포시,송산동,서귀동,5013051000,5013010100,제주특별자치도 서귀포시 서귀동 777-1,제주특별자치도 서귀포시 칠십리로91번길 12,63596,126.5643674,33.24106406
